Geneid	X009_DMSO_1	X009_DMSO_2	X126_DES_10	X126_DES_6	X126_DMSO	X236_DES_10	X236_DES_6	X236_DMSO	X868_DES_10	X868_DES_6	X868_DMSO	Z405_DMSO_1	Z405_DMSO_2
ENSG00000255480	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254489	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287373	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170959	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255370	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255525	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170946	45	5	1	1	9	69	24	1	0	37	1	6	2
ENSG00000148950	22	0	0	0	10	0	53	0	12	8	8	0	2
ENSG00000109911	1	1	19	0	0	0	32	0	0	0	0	0	0
ENSG00000228061	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007372	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281880	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285283	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254584	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254836	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254627	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212551	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255490	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049449	51	47	31	6	38	24	58	63	31	99	40	27	11
ENSG00000255252	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227160	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255375	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184937	1	1	1	0	0	3	30	1	1	1	1	1	0
ENSG00000183242	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000278822	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273677	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278045	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276530	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273908	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277119	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149100	4	18	28	8	23	42	68	25	12	120	25	46	21
ENSG00000270903	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186714	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244535	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135378	1	2	1	0	1	1	3	2	2	4	3	3	0
ENSG00000060749	9	0	0	0	0	34	0	20	0	99	0	39	18
ENSG00000200615	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121690	0	0	0	0	0	1	0	0	0	0	0	34	0
ENSG00000176148	0	0	0	0	31	0	0	1	0	73	0	0	0
ENSG00000213713	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280798	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSG00000176102	65	0	0	4	0	1	39	4	0	0	11	1	4
ENSG00000247151	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206808	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241950	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200485	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241255	1	0	0	0	0	0	0	2	2	0	0	0	0
ENSG00000110422	9	11	0	0	70	0	31	4	0	216	31	0	1
ENSG00000110427	0	0	0	0	21	0	0	0	0	0	8	0	0
ENSG00000254537	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255207	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255202	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205177	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284969	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000085063	345	139	217	310	377	150	411	152	387	971	247	295	284
ENSG00000110429	0	18	3	0	0	27	11	1	17	28	1	23	0
ENSG00000254508	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255272	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255161	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255169	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254619	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255133	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135363	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184566	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286626	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135387	57	70	0	16	76	30	9	41	133	206	2	2	5
ENSG00000135372	16	28	0	0	0	0	0	24	0	13	0	0	0
ENSG00000166016	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201867	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254708	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220204	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216708	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121691	37	0	0	0	0	1	29	0	0	0	0	0	16
ENSG00000135374	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255271	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255427	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135373	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271369	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270491	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149089	17	0	19	9	0	0	0	4	0	31	0	0	7
ENSG00000110435	1	0	0	21	1	0	0	18	14	0	0	0	0
ENSG00000251862	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255521	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026508	4	153	75	71	22	1	197	86	171	161	83	9	107
ENSG00000255443	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251194	0	0	0	0	14	0	0	0	0	0	0	0	0
ENSG00000110436	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255004	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215380	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255542	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149090	0	5	18	24	31	1	56	20	0	4	30	0	4
ENSG00000254669	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179431	0	0	0	4	15	8	23	6	0	49	0	9	24
ENSG00000254686	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166326	0	0	33	34	28	25	28	43	1	68	23	158	1
ENSG00000285705	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186082	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285740	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254919	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179241	0	0	0	0	0	0	7	28	22	0	0	0	0
ENSG00000254672	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255256	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241228	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263389	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280321	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110442	0	0	39	68	48	0	33	32	1	2	0	0	18
ENSG00000135362	1	2	0	0	0	0	44	0	0	29	0	0	23
ENSG00000254566	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255186	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255060	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175104	0	0	0	15	0	0	0	1	0	0	0	0	0
ENSG00000280331	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166349	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000175097	0	0	0	0	0	9	0	0	0	0	0	0	0
ENSG00000166352	64	42	0	0	0	11	60	0	25	67	0	60	0
ENSG00000254498	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251838	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242834	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254516	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279004	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254784	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255477	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255175	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254562	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285751	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240975	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201591	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270588	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255347	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279675	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148948	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206806	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254579	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252922	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255132	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255388	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242729	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255563	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255171	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254668	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255279	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254822	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255300	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255109	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254914	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271028	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254725	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251557	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166181	28	5	24	24	21	0	17	0	1	2	34	56	0
ENSG00000254907	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252652	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052841	0	0	0	32	0	1	0	0	10	99	0	0	40
ENSG00000255340	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254577	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252355	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254463	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213697	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283217	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211568	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235661	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283341	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199077	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149084	13	27	1	16	17	0	36	1	4	15	1	9	33
ENSG00000283393	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243721	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254512	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283483	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246250	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283375	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166199	12	0	22	0	0	0	0	0	0	29	0	0	0
ENSG00000213693	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244926	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000254409	0	0	0	0	12	0	0	0	0	0	0	0	0
ENSG00000187479	0	0	22	4	4	0	9	0	0	44	3	0	0
ENSG00000244953	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205126	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110455	0	0	0	0	0	61	0	0	0	0	0	0	0
ENSG00000255165	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151348	0	1	0	0	41	0	0	9	55	2	0	0	18
ENSG00000052850	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255451	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255106	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000085117	1	0	7	0	22	19	1	16	26	28	10	49	0
ENSG00000254693	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255092	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244267	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275725	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255079	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255032	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157570	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000175274	59	30	0	24	16	34	51	8	52	68	26	2	0
ENSG00000254654	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287984	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019485	0	0	0	0	0	0	0	0	0	31	0	0	0
ENSG00000254664	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019505	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254497	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254427	0	18	0	0	0	0	0	0	0	3	0	0	0
ENSG00000255267	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255041	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286418	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254651	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254746	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255519	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254514	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175264	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255091	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276639	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254519	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255426	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255226	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205106	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181830	6	0	0	0	0	37	0	4	10	66	71	0	8
ENSG00000255447	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121671	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121653	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255498	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234776	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121680	13	32	0	0	2	33	70	6	80	59	2	3	9
ENSG00000165905	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135365	0	0	0	0	0	3	36	13	49	0	0	1	9
ENSG00000254653	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255314	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254871	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255269	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254639	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255007	0	0	0	0	0	0	0	0	0	0	27	0	0
ENSG00000157613	16	4	22	19	51	11	72	47	126	156	19	1	29
ENSG00000149091	19	1	17	7	0	0	12	18	11	14	5	1	0
ENSG00000264102	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110492	6	57	86	181	99	92	41	80	41	220	122	47	37
ENSG00000180720	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110497	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244313	75	45	63	36	56	79	57	33	36	47	66	106	26
ENSG00000265014	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283497	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285658	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180423	1	13	0	0	0	0	0	0	0	1	0	0	25
ENSG00000175224	0	33	0	0	1	2	9	3	42	71	33	8	0
ENSG00000175220	323	252	504	519	623	307	1115	183	396	1354	219	453	854
ENSG00000175213	0	0	0	5	0	0	0	0	5	28	1	0	15
ENSG00000180210	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175216	0	24	1	19	28	16	69	3	30	81	31	57	45
ENSG00000263540	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252427	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212135	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247675	0	0	0	0	0	8	12	0	0	0	0	0	0
ENSG00000134569	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000286450	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149179	0	21	111	19	73	42	40	21	43	40	1	23	2
ENSG00000271350	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255520	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149182	30	0	0	0	1	2	2	0	3	13	0	42	8
ENSG00000270060	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165912	0	0	0	0	0	46	9	1	0	60	0	0	0
ENSG00000275208	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243802	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000134574	0	52	39	0	1	79	35	0	0	7	1	0	35
ENSG00000256897	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134575	25	1	0	0	0	9	2	0	38	40	0	27	0
ENSG00000025434	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000110514	0	0	0	0	0	0	1	83	0	0	0	0	0
ENSG00000256746	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283338	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134571	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066336	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255197	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264583	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165915	0	24	17	114	41	65	31	1	27	72	40	0	59
ENSG00000165916	96	96	89	97	217	118	77	118	84	147	1	121	106
ENSG00000165917	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149187	9	30	15	1	1	0	1	1	100	117	43	4	56
ENSG00000270072	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265559	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213619	69	0	40	87	15	1	63	71	21	149	11	39	35
ENSG00000110536	2	2	13	1	0	13	6	0	4	28	0	7	15
ENSG00000123444	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200376	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231880	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196666	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172247	1	0	0	0	1	30	1	0	13	11	0	3	0
ENSG00000109919	43	52	88	57	100	37	60	64	39	221	51	88	58
ENSG00000165923	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109920	0	0	0	27	17	0	1	1	0	19	25	0	0
ENSG00000200090	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030066	22	0	0	0	25	2	63	0	0	36	0	0	1
ENSG00000271543	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252941	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252874	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271557	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254780	0	1	0	0	1	1	0	0	0	0	1	1	0
ENSG00000149177	0	0	0	0	0	0	0	6	0	0	0	0	0
ENSG00000254879	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263693	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175619	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255514	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172208	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176567	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176555	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176547	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197161	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176540	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182565	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184789	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254925	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255215	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237388	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255113	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255304	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254832	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255534	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213607	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255297	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254674	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255053	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255551	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254728	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254920	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255527	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249910	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254517	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220948	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254764	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205044	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182053	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288434	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214891	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276637	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254801	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229361	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255452	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254412	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255338	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254993	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254567	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086205	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255532	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123447	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254496	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226268	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205035	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254487	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255268	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219061	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265973	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288177	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255550	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255214	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255190	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254800	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255111	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254408	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254472	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254637	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254940	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254624	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258817	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221954	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283605	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260811	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260595	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255199	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255442	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287538	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286983	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236919	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255500	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255042	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255001	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254518	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254840	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214883	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237610	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185926	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255312	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255560	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254769	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254464	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227547	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225997	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255349	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221840	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255078	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150244	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255543	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255283	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255110	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166007	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254828	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254663	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254723	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181961	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181958	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254891	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255077	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255493	0	0	0	0	0	0	0	0	0	0	0	0	0
